dataset,missing_rate,seed,n_steps,n_features,action_feature_index,outcome_feature_index,action_feature_name,outcome_feature_name,ctcar_proxy_graph_edges,ctcar_proxy_confounders,ctcar_stat_mean,ctcar_stat_median,ctcar_stat_std,ctcar_stat_variance,ctcar_stat_iqr,ctcar_stat_min,ctcar_stat_max,ctcar_stat_range,ctcar_stat_q05,ctcar_stat_q25,ctcar_stat_q75,ctcar_stat_q95,ctcar_stat_skewness,ctcar_stat_kurtosis,ctcar_stat_mad,ctcar_stat_rms,ctcar_stat_abs_mean,ctcar_stat_coeff_variation,ctcar_stat_missing_fraction,ctcar_stat_observed_fraction,ctcar_temporal_acf_lag_01,ctcar_temporal_acf_lag_02,ctcar_temporal_acf_lag_03,ctcar_temporal_acf_lag_04,ctcar_temporal_acf_lag_05,ctcar_temporal_acf_lag_06,ctcar_temporal_acf_lag_07,ctcar_temporal_acf_lag_08,ctcar_temporal_acf_lag_09,ctcar_temporal_acf_lag_10,ctcar_temporal_acf_lag_11,ctcar_temporal_acf_lag_12,ctcar_temporal_acf_lag_13,ctcar_temporal_acf_lag_14,ctcar_temporal_acf_lag_15,ctcar_temporal_acf_lag_16,ctcar_temporal_acf_lag_17,ctcar_temporal_acf_lag_18,ctcar_temporal_acf_lag_19,ctcar_temporal_acf_lag_20,ctcar_temporal_acf_lag_21,ctcar_temporal_acf_lag_22,ctcar_temporal_acf_lag_23,ctcar_temporal_acf_lag_24,ctcar_spectral_fft_coeff_01,ctcar_spectral_fft_coeff_02,ctcar_spectral_fft_coeff_03,ctcar_spectral_fft_coeff_04,ctcar_spectral_fft_coeff_05,ctcar_spectral_fft_coeff_06,ctcar_spectral_fft_coeff_07,ctcar_spectral_fft_coeff_08,ctcar_spectral_fft_coeff_09,ctcar_spectral_fft_coeff_10,ctcar_spectral_entropy,ctcar_spectral_centroid,ctcar_spectral_bandwidth,ctcar_spectral_rolloff_85,ctcar_spectral_dominant_freq,ctcar_spectral_dominant_power_share,ctcar_spectral_low_energy_ratio,ctcar_spectral_mid_energy_ratio,ctcar_spectral_high_energy_ratio,ctcar_causal_dag_density,ctcar_causal_max_indegree,ctcar_causal_mean_indegree,ctcar_causal_max_outdegree,ctcar_causal_mean_outdegree,ctcar_causal_mean_abs_edge_weight,ctcar_causal_max_abs_edge_weight,ctcar_causal_graph_asymmetry,ctcar_causal_action_to_outcome_path_strength,ctcar_causal_action_outcome_direct_weight,ctcar_confounding_count,ctcar_confounding_fraction,ctcar_confounding_mean_strength,ctcar_confounding_max_strength,ctcar_confounding_backdoor_path_proxy,ctcar_confounding_adjustment_set_size,ctcar_confounding_bias_proxy
citylearn_zone5,0.3,42,168,20,14,2,Outdoor Drybulb Temperature [C],district_cooling_load,76,4,-0.002324902290784495,-3.0104026910171555e-12,1.0062268631250377,1.0124925000744536,1.4436874985694885,-6.955543518066406,8.173583984375,15.129127502441406,-1.4142136573791504,-0.7213772535324097,0.7223102450370789,1.5065793991088867,0.1595800412259032,-0.10080925565352761,0.8453412581185171,1.0062295489822959,0.8453300223744773,432.8020747765529,0.0,1.0,0.9374981433971282,0.8557495420237803,0.758698821997585,0.6561373933020366,0.5608037084941493,0.4957534011056889,0.5212373112479669,0.5559031873961059,0.5769540066330585,0.5870691683899779,0.594201744320516,0.5935840235788761,0.5805382482474458,0.5616476175278522,0.5396786657327698,0.508785373459613,0.4693699156284558,0.4390448447492991,0.48223643676814765,0.5498363241898158,0.6192434660041266,0.6795698641141057,0.7248996008679843,0.7461449594689187,0.054532836869718715,0.033372827500947555,0.02500792674122158,0.023871415877964593,0.0671590419198858,0.017607673801289192,0.13795871100893076,0.020238974017984017,0.018768461529772452,0.024733411850560712,0.7873223267996415,0.1285385337493228,0.1292485025431315,0.2530120481927711,0.12048192771084337,0.14660200129612397,0.7315349121077585,0.1640065603086113,0.10445852758362766,0.2,9.0,3.8,7.0,3.8,0.6381133163464764,0.9235749819622022,0.06285728031715157,0.7778949397299735,0.7778949397299735,4.0,0.2222222222222222,1.2889730502450534,1.4525427749406405,4.0,4.0,0.09123495109514258
citylearn_zone5,0.5,42,168,20,14,2,Outdoor Drybulb Temperature [C],district_cooling_load,76,4,-0.002324902290784495,-3.0104026910171555e-12,1.0062268631250377,1.0124925000744536,1.4436874985694885,-6.955543518066406,8.173583984375,15.129127502441406,-1.4142136573791504,-0.7213772535324097,0.7223102450370789,1.5065793991088867,0.1595800412259032,-0.10080925565352761,0.8453412581185171,1.0062295489822959,0.8453300223744773,432.8020747765529,0.0,1.0,0.9374981433971282,0.8557495420237803,0.758698821997585,0.6561373933020366,0.5608037084941493,0.4957534011056889,0.5212373112479669,0.5559031873961059,0.5769540066330585,0.5870691683899779,0.594201744320516,0.5935840235788761,0.5805382482474458,0.5616476175278522,0.5396786657327698,0.508785373459613,0.4693699156284558,0.4390448447492991,0.48223643676814765,0.5498363241898158,0.6192434660041266,0.6795698641141057,0.7248996008679843,0.7461449594689187,0.054532836869718715,0.033372827500947555,0.02500792674122158,0.023871415877964593,0.0671590419198858,0.017607673801289192,0.13795871100893076,0.020238974017984017,0.018768461529772452,0.024733411850560712,0.7873223267996415,0.1285385337493228,0.1292485025431315,0.2530120481927711,0.12048192771084337,0.14660200129612397,0.7315349121077585,0.1640065603086113,0.10445852758362766,0.2,9.0,3.8,7.0,3.8,0.6381133163464764,0.9235749819622022,0.06285728031715157,0.7778949397299735,0.7778949397299735,4.0,0.2222222222222222,1.2889730502450534,1.4525427749406405,4.0,4.0,0.09123495109514258
etth1,0.1,42,96,7,1,5,feature_1,feature_5,9,1,0.004459767470560244,0.05958111584186554,0.9976103805063616,0.9952264712940476,1.1542856097221375,-4.421562194824219,4.366272449493408,8.787834644317627,-1.6902203559875488,-0.5448806881904602,0.6094049215316772,1.551708698272705,-0.22848234416864951,1.345801781712133,0.7515583609818332,0.9976203490406254,0.7517808024585895,223.69061844268214,0.0,1.0,0.9387446529569069,0.8786169803726905,0.8121559458125672,0.7440488836219398,0.6777737638671282,0.6224285679166103,0.5753104307919313,0.5460078154571764,0.5572306447501217,0.5681324218371312,0.5719717117622934,0.5707173233294848,0.568592971514342,0.5618653229205655,0.5481137388372012,0.5294670103333613,0.5443416805960022,0.5768209406550939,0.6158127562727974,0.6633138301595948,0.7106268834205444,0.752833583391121,0.7884482149194708,0.806230701588123,0.038901981795057876,0.02268581252064215,0.02493636742847832,0.2913217662856679,0.013450080830961766,0.012658438659476873,0.0123458590932256,0.14157233127632052,0.010216965100689203,0.005515699038917716,0.7274954373600102,0.1326111480797026,0.130830551973399,0.28723404255319146,0.031914893617021274,0.2913217662856679,0.7131173341965051,0.18825212295194907,0.09863054285154013,0.21428571428571427,2.0,1.2857142857142858,3.0,1.2857142857142858,0.6574393999019352,0.9109702122144662,0.016697086028670056,0.3400284402514995,0.3400284402514995,1.0,0.2,0.7463134623773284,0.7463134623773284,1.0,1.0,0.2040366625487399
etth1,0.3,42,96,7,1,5,feature_1,feature_5,9,1,0.004459767470560244,0.05958111584186554,0.9976103805063616,0.9952264712940476,1.1542856097221375,-4.421562194824219,4.366272449493408,8.787834644317627,-1.6902203559875488,-0.5448806881904602,0.6094049215316772,1.551708698272705,-0.22848234416864951,1.345801781712133,0.7515583609818332,0.9976203490406254,0.7517808024585895,223.69061844268214,0.0,1.0,0.9387446529569069,0.8786169803726905,0.8121559458125672,0.7440488836219398,0.6777737638671282,0.6224285679166103,0.5753104307919313,0.5460078154571764,0.5572306447501217,0.5681324218371312,0.5719717117622934,0.5707173233294848,0.568592971514342,0.5618653229205655,0.5481137388372012,0.5294670103333613,0.5443416805960022,0.5768209406550939,0.6158127562727974,0.6633138301595948,0.7106268834205444,0.752833583391121,0.7884482149194708,0.806230701588123,0.038901981795057876,0.02268581252064215,0.02493636742847832,0.2913217662856679,0.013450080830961766,0.012658438659476873,0.0123458590932256,0.14157233127632052,0.010216965100689203,0.005515699038917716,0.7274954373600102,0.1326111480797026,0.130830551973399,0.28723404255319146,0.031914893617021274,0.2913217662856679,0.7131173341965051,0.18825212295194907,0.09863054285154013,0.21428571428571427,2.0,1.2857142857142858,3.0,1.2857142857142858,0.6574393999019352,0.9109702122144662,0.016697086028670056,0.3400284402514995,0.3400284402514995,1.0,0.2,0.7463134623773284,0.7463134623773284,1.0,1.0,0.2040366625487399
etth1,0.5,42,96,7,1,5,feature_1,feature_5,9,1,0.004459767470560244,0.05958111584186554,0.9976103805063616,0.9952264712940476,1.1542856097221375,-4.421562194824219,4.366272449493408,8.787834644317627,-1.6902203559875488,-0.5448806881904602,0.6094049215316772,1.551708698272705,-0.22848234416864951,1.345801781712133,0.7515583609818332,0.9976203490406254,0.7517808024585895,223.69061844268214,0.0,1.0,0.9387446529569069,0.8786169803726905,0.8121559458125672,0.7440488836219398,0.6777737638671282,0.6224285679166103,0.5753104307919313,0.5460078154571764,0.5572306447501217,0.5681324218371312,0.5719717117622934,0.5707173233294848,0.568592971514342,0.5618653229205655,0.5481137388372012,0.5294670103333613,0.5443416805960022,0.5768209406550939,0.6158127562727974,0.6633138301595948,0.7106268834205444,0.752833583391121,0.7884482149194708,0.806230701588123,0.038901981795057876,0.02268581252064215,0.02493636742847832,0.2913217662856679,0.013450080830961766,0.012658438659476873,0.0123458590932256,0.14157233127632052,0.010216965100689203,0.005515699038917716,0.7274954373600102,0.1326111480797026,0.130830551973399,0.28723404255319146,0.031914893617021274,0.2913217662856679,0.7131173341965051,0.18825212295194907,0.09863054285154013,0.21428571428571427,2.0,1.2857142857142858,3.0,1.2857142857142858,0.6574393999019352,0.9109702122144662,0.016697086028670056,0.3400284402514995,0.3400284402514995,1.0,0.2,0.7463134623773284,0.7463134623773284,1.0,1.0,0.2040366625487399
ettm1,0.1,42,96,7,6,4,feature_6,feature_4,9,1,7.184718570305501e-10,0.054717231541872025,1.000000000036932,1.0000000000738642,1.1670617461204529,-4.557920455932617,4.3229570388793945,8.880877494812012,-1.7005932331085205,-0.5563962459564209,0.610665500164032,1.5546414852142334,-0.2340744466702258,1.2932351841734437,0.7540934577791422,1.0000000000369322,0.7540934578135604,93296881.6241285,0.0,1.0,0.9782786848393267,0.9657867164859592,0.953862260624771,0.9401078078831914,0.9252950771236649,0.9103497419997678,0.8953623834074612,0.8798858769507761,0.8639874867830929,0.8480127524581272,0.8317019611451543,0.8146829506194234,0.7978833329082803,0.7806929324507451,0.7634609978144401,0.7460272215455647,0.7288130538086436,0.7119671613544961,0.6958471937219087,0.6805485023500847,0.665877445103141,0.6521665261990922,0.6389375291639711,0.6262139889495516,0.31049209062289723,0.1558546148094936,0.07709080230206078,0.04690233322837183,0.041858742205142664,0.024265004218830023,0.051675688771142425,0.03565617792156032,0.01954261297293193,0.01087984927280076,0.7092268745690342,0.07474469020420454,0.11502159136667497,0.19148936170212766,0.0,0.31049209062289723,0.8370435352679355,0.10313226052217117,0.059824204209887225,0.21428571428571427,2.0,1.2857142857142858,3.0,1.2857142857142858,0.6779262919340883,0.9601694844532934,0.004371197502156553,0.0,0.3004466464725599,1.0,0.2,0.7443783700460729,0.7443783700460729,1.0,1.0,0.2379751722781274
ettm1,0.3,42,96,7,6,4,feature_6,feature_4,9,1,7.184718570305501e-10,0.054717231541872025,1.000000000036932,1.0000000000738642,1.1670617461204529,-4.557920455932617,4.3229570388793945,8.880877494812012,-1.7005932331085205,-0.5563962459564209,0.610665500164032,1.5546414852142334,-0.2340744466702258,1.2932351841734437,0.7540934577791422,1.0000000000369322,0.7540934578135604,93296881.6241285,0.0,1.0,0.9782786848393267,0.9657867164859592,0.953862260624771,0.9401078078831914,0.9252950771236649,0.9103497419997678,0.8953623834074612,0.8798858769507761,0.8639874867830929,0.8480127524581272,0.8317019611451543,0.8146829506194234,0.7978833329082803,0.7806929324507451,0.7634609978144401,0.7460272215455647,0.7288130538086436,0.7119671613544961,0.6958471937219087,0.6805485023500847,0.665877445103141,0.6521665261990922,0.6389375291639711,0.6262139889495516,0.31049209062289723,0.1558546148094936,0.07709080230206078,0.04690233322837183,0.041858742205142664,0.024265004218830023,0.051675688771142425,0.03565617792156032,0.01954261297293193,0.01087984927280076,0.7092268745690342,0.07474469020420454,0.11502159136667497,0.19148936170212766,0.0,0.31049209062289723,0.8370435352679355,0.10313226052217117,0.059824204209887225,0.21428571428571427,2.0,1.2857142857142858,3.0,1.2857142857142858,0.6779262919340883,0.9601694844532934,0.004371197502156553,0.0,0.3004466464725599,1.0,0.2,0.7443783700460729,0.7443783700460729,1.0,1.0,0.2379751722781274
ettm1,0.5,42,96,7,6,4,feature_6,feature_4,9,1,7.184718570305501e-10,0.054717231541872025,1.000000000036932,1.0000000000738642,1.1670617461204529,-4.557920455932617,4.3229570388793945,8.880877494812012,-1.7005932331085205,-0.5563962459564209,0.610665500164032,1.5546414852142334,-0.2340744466702258,1.2932351841734437,0.7540934577791422,1.0000000000369322,0.7540934578135604,93296881.6241285,0.0,1.0,0.9782786848393267,0.9657867164859592,0.953862260624771,0.9401078078831914,0.9252950771236649,0.9103497419997678,0.8953623834074612,0.8798858769507761,0.8639874867830929,0.8480127524581272,0.8317019611451543,0.8146829506194234,0.7978833329082803,0.7806929324507451,0.7634609978144401,0.7460272215455647,0.7288130538086436,0.7119671613544961,0.6958471937219087,0.6805485023500847,0.665877445103141,0.6521665261990922,0.6389375291639711,0.6262139889495516,0.31049209062289723,0.1558546148094936,0.07709080230206078,0.04690233322837183,0.041858742205142664,0.024265004218830023,0.051675688771142425,0.03565617792156032,0.01954261297293193,0.01087984927280076,0.7092268745690342,0.07474469020420454,0.11502159136667497,0.19148936170212766,0.0,0.31049209062289723,0.8370435352679355,0.10313226052217117,0.059824204209887225,0.21428571428571427,2.0,1.2857142857142858,3.0,1.2857142857142858,0.6779262919340883,0.9601694844532934,0.004371197502156553,0.0,0.3004466464725599,1.0,0.2,0.7443783700460729,0.7443783700460729,1.0,1.0,0.2379751722781274
solar,0.1,42,24,137,9,84,feature_9,feature_84,3727,19,-0.011727525530994754,-0.6785731911659241,0.9944323128374387,0.9888956248152175,1.303424060344696,-0.7880849242210388,3.1504597663879395,3.9385446906089783,-0.7099283933639526,-0.6895821690559387,0.6138418912887573,2.070897912979106,1.1541955631473446,-0.16914611228432985,0.8421234560228991,0.9945014628799184,0.8460960785998295,84.79465359190337,0.0,1.0,0.9793609758997497,0.9530237910678684,0.924285075996801,0.8931449420287053,0.8597623070221259,0.8244926259602874,0.7874595942897886,0.7486787736536139,0.7083588045338578,0.6667250195267571,0.6240538606676093,0.5805540603026073,0.5364335275156398,0.49183576836540294,0.44704733013330067,0.40225959828400415,0.3576243823969527,0.3133673565890032,0.26969348882837463,0.22682034886286234,0.18499620498000657,0.14425985149185144,0.10475479150155328,0.0666681642576401,0.5777793177355965,0.14501937383257796,0.07512842875085547,0.04474976050374959,0.031780035856214646,0.02647333312424701,0.02208763160419485,0.020131212248417768,0.015161316093082064,0.014270479429483125,0.6200602046158038,0.06815795300913975,0.1176126917331653,0.18181818181818182,0.0,0.5777793177355965,0.8426768808227796,0.10047221283307428,0.05685090634410994,0.20003220266208674,57.0,27.204379562043794,58.0,27.204379562043794,0.9623500222648222,0.9816591452678128,0.002111473530363266,0.9743007069748989,0.9743007069748989,19.0,0.14074074074074075,1.929074060343574,1.9472637459917774,19.0,5.0,0.6030690925195069
solar,0.3,42,24,137,9,84,feature_9,feature_84,3727,19,-0.011727525530994754,-0.6785731911659241,0.9944323128374387,0.9888956248152175,1.303424060344696,-0.7880849242210388,3.1504597663879395,3.9385446906089783,-0.7099283933639526,-0.6895821690559387,0.6138418912887573,2.070897912979106,1.1541955631473446,-0.16914611228432985,0.8421234560228991,0.9945014628799184,0.8460960785998295,84.79465359190337,0.0,1.0,0.9793609758997497,0.9530237910678684,0.924285075996801,0.8931449420287053,0.8597623070221259,0.8244926259602874,0.7874595942897886,0.7486787736536139,0.7083588045338578,0.6667250195267571,0.6240538606676093,0.5805540603026073,0.5364335275156398,0.49183576836540294,0.44704733013330067,0.40225959828400415,0.3576243823969527,0.3133673565890032,0.26969348882837463,0.22682034886286234,0.18499620498000657,0.14425985149185144,0.10475479150155328,0.0666681642576401,0.5777793177355965,0.14501937383257796,0.07512842875085547,0.04474976050374959,0.031780035856214646,0.02647333312424701,0.02208763160419485,0.020131212248417768,0.015161316093082064,0.014270479429483125,0.6200602046158038,0.06815795300913975,0.1176126917331653,0.18181818181818182,0.0,0.5777793177355965,0.8426768808227796,0.10047221283307428,0.05685090634410994,0.20003220266208674,57.0,27.204379562043794,58.0,27.204379562043794,0.9623500222648222,0.9816591452678128,0.002111473530363266,0.9743007069748989,0.9743007069748989,19.0,0.14074074074074075,1.929074060343574,1.9472637459917774,19.0,5.0,0.6030690925195069
solar,0.5,42,24,137,9,84,feature_9,feature_84,3727,19,-0.011727525530994754,-0.6785731911659241,0.9944323128374387,0.9888956248152175,1.303424060344696,-0.7880849242210388,3.1504597663879395,3.9385446906089783,-0.7099283933639526,-0.6895821690559387,0.6138418912887573,2.070897912979106,1.1541955631473446,-0.16914611228432985,0.8421234560228991,0.9945014628799184,0.8460960785998295,84.79465359190337,0.0,1.0,0.9793609758997497,0.9530237910678684,0.924285075996801,0.8931449420287053,0.8597623070221259,0.8244926259602874,0.7874595942897886,0.7486787736536139,0.7083588045338578,0.6667250195267571,0.6240538606676093,0.5805540603026073,0.5364335275156398,0.49183576836540294,0.44704733013330067,0.40225959828400415,0.3576243823969527,0.3133673565890032,0.26969348882837463,0.22682034886286234,0.18499620498000657,0.14425985149185144,0.10475479150155328,0.0666681642576401,0.5777793177355965,0.14501937383257796,0.07512842875085547,0.04474976050374959,0.031780035856214646,0.02647333312424701,0.02208763160419485,0.020131212248417768,0.015161316093082064,0.014270479429483125,0.6200602046158038,0.06815795300913975,0.1176126917331653,0.18181818181818182,0.0,0.5777793177355965,0.8426768808227796,0.10047221283307428,0.05685090634410994,0.20003220266208674,57.0,27.204379562043794,58.0,27.204379562043794,0.9623500222648222,0.9816591452678128,0.002111473530363266,0.9743007069748989,0.9743007069748989,19.0,0.14074074074074075,1.929074060343574,1.9472637459917774,19.0,5.0,0.6030690925195069
eld,0.1,42,24,370,53,87,feature_53,feature_87,27306,37,0.02302078932666694,0.02473594807088375,1.0012236635311424,1.0024488244147225,1.498720645904541,-9.15527629852295,26.001333236694336,35.156609535217285,-1.4381858110427856,-0.7882095575332642,0.7105110883712769,1.6892004013061523,0.429043734330799,0.5643615021225941,0.8272335479044131,1.0014882830847027,0.8274011674216054,43.49213288920599,0.0,1.0,0.9314584276974529,0.8781074895650998,0.8307473551977975,0.7852046986774901,0.7374078069628301,0.6929192715545566,0.6499516981490997,0.6083214515332218,0.5661725995803966,0.5263123904204955,0.4878473968971626,0.45212780378301315,0.41721497451960926,0.385669493697183,0.3564129238780435,0.3294537636284877,0.303300414507562,0.2806784383285141,0.2609250829578261,0.24518189049346795,0.2315595804826138,0.2219930475443271,0.21542027451514062,0.2123416044907293,0.35372453474724214,0.17315016656842525,0.09730115742544643,0.06791192485079167,0.061555836831785816,0.058605384355132475,0.03835942032167629,0.03230071426934131,0.027108060211778702,0.025753048691912715,0.8316955242995722,0.12247843228413413,0.14615591586591165,0.2727272727272727,0.0,0.35372453474724214,0.6920877835919055,0.19082135577793588,0.11709086063013169,0.2,179.0,73.8,184.0,73.8,0.8191090832320674,0.9751289273206196,0.027349962527708663,0.0,0.7076994073806168,37.0,0.10054347826086957,1.4368145519772375,1.5712982650755278,37.0,5.0,0.755385925121937
eld,0.3,42,24,370,53,87,feature_53,feature_87,27306,37,0.02302078932666694,0.02473594807088375,1.0012236635311424,1.0024488244147225,1.498720645904541,-9.15527629852295,26.001333236694336,35.156609535217285,-1.4381858110427856,-0.7882095575332642,0.7105110883712769,1.6892004013061523,0.429043734330799,0.5643615021225941,0.8272335479044131,1.0014882830847027,0.8274011674216054,43.49213288920599,0.0,1.0,0.9314584276974529,0.8781074895650998,0.8307473551977975,0.7852046986774901,0.7374078069628301,0.6929192715545566,0.6499516981490997,0.6083214515332218,0.5661725995803966,0.5263123904204955,0.4878473968971626,0.45212780378301315,0.41721497451960926,0.385669493697183,0.3564129238780435,0.3294537636284877,0.303300414507562,0.2806784383285141,0.2609250829578261,0.24518189049346795,0.2315595804826138,0.2219930475443271,0.21542027451514062,0.2123416044907293,0.35372453474724214,0.17315016656842525,0.09730115742544643,0.06791192485079167,0.061555836831785816,0.058605384355132475,0.03835942032167629,0.03230071426934131,0.027108060211778702,0.025753048691912715,0.8316955242995722,0.12247843228413413,0.14615591586591165,0.2727272727272727,0.0,0.35372453474724214,0.6920877835919055,0.19082135577793588,0.11709086063013169,0.2,179.0,73.8,184.0,73.8,0.8191090832320674,0.9751289273206196,0.027349962527708663,0.0,0.7076994073806168,37.0,0.10054347826086957,1.4368145519772375,1.5712982650755278,37.0,5.0,0.755385925121937
eld,0.5,42,24,370,53,87,feature_53,feature_87,27306,37,0.02302078932666694,0.02473594807088375,1.0012236635311424,1.0024488244147225,1.498720645904541,-9.15527629852295,26.001333236694336,35.156609535217285,-1.4381858110427856,-0.7882095575332642,0.7105110883712769,1.6892004013061523,0.429043734330799,0.5643615021225941,0.8272335479044131,1.0014882830847027,0.8274011674216054,43.49213288920599,0.0,1.0,0.9314584276974529,0.8781074895650998,0.8307473551977975,0.7852046986774901,0.7374078069628301,0.6929192715545566,0.6499516981490997,0.6083214515332218,0.5661725995803966,0.5263123904204955,0.4878473968971626,0.45212780378301315,0.41721497451960926,0.385669493697183,0.3564129238780435,0.3294537636284877,0.303300414507562,0.2806784383285141,0.2609250829578261,0.24518189049346795,0.2315595804826138,0.2219930475443271,0.21542027451514062,0.2123416044907293,0.35372453474724214,0.17315016656842525,0.09730115742544643,0.06791192485079167,0.061555836831785816,0.058605384355132475,0.03835942032167629,0.03230071426934131,0.027108060211778702,0.025753048691912715,0.8316955242995722,0.12247843228413413,0.14615591586591165,0.2727272727272727,0.0,0.35372453474724214,0.6920877835919055,0.19082135577793588,0.11709086063013169,0.2,179.0,73.8,184.0,73.8,0.8191090832320674,0.9751289273206196,0.027349962527708663,0.0,0.7076994073806168,37.0,0.10054347826086957,1.4368145519772375,1.5712982650755278,37.0,5.0,0.755385925121937
physionet_2012,0.1,42,48,37,21,31,feature_21,feature_31,26,4,-0.0009940086448602583,-0.0999713140422557,0.971032748056302,0.9429045977977738,1.0519704729200392,-27.247535916773153,70.095445075715,97.34298099248815,-1.325720478962994,-0.5713946004706678,0.4805758724493714,1.647887697996708,2.2813420349708986,124.35136739442005,0.6960720736164124,0.9710332568202595,0.6961851025815455,976.8757890781942,0.7988907657657658,0.2011092342342342,0.5983252022620378,0.5903479495032568,0.6397077471434177,0.6074966563786507,0.6272366994862651,0.5759138622641475,0.5414208618989969,0.5082984869260408,0.5359233077666016,0.464484863046311,0.4689350775340345,0.4807875443172199,0.4549195970501136,0.4096447609786466,0.3614362055770341,0.4202013276450132,0.4257379084226096,0.33205158008560726,0.3548792791639056,0.33005020283205455,0.3405599064676564,0.31565906909805624,0.3540160635386796,0.3495753864762288,0.10229492907205323,0.08138670104702189,0.05237317344307241,0.0504700915880933,0.044345316232056245,0.04009708113441789,0.03676322245324815,0.04306044196004827,0.03775019779686163,0.036561501637913794,0.9803335651661638,0.21062440183726583,0.15986191651690382,0.41304347826086957,0.0,0.10229492907205323,0.45079095693001137,0.28216880854190224,0.267040234528079,0.01951951951951952,4.0,0.7027027027027027,4.0,0.7027027027027027,0.28396503610673346,0.5574724819942958,0.005413756023448809,0.0,0.009791905729553001,4.0,0.11428571428571428,0.3283990034932308,0.5658284185783795,4.0,4.0,0.6211794237104215
physionet_2012,0.3,42,48,37,29,32,feature_29,feature_32,22,4,0.013985718886191786,-0.09601467446118761,0.982395954306617,0.9651018110380087,1.0999145543340245,-39.715420330696226,49.83802449139637,89.55344482209259,-1.2964942651264717,-0.5802807055949407,0.5196338487390837,1.709332618962197,0.6465320634025885,73.64680543184453,0.7053905879633622,0.9824955019595624,0.7033138994380332,70.2427426057532,0.7982150900900901,0.20178490990990994,0.5446787969600998,0.6602088997161724,0.6334460167796987,0.6654972912741466,0.5996367996600703,0.5909429529911093,0.5545848789394365,0.5809350916883875,0.4987089580998539,0.5054078743186621,0.5181668325705878,0.4936557426567164,0.45250423471194534,0.44659980185899534,0.3773553189157982,0.42981728586500373,0.3682645474548072,0.40421081289629796,0.34947300974781936,0.3637484764750458,0.3803235159019133,0.39915612760483965,0.40630484770509145,0.3847934569397503,0.10364876881208611,0.08916880177829882,0.05449018322221901,0.04796335416697907,0.03546462631045359,0.04388189057439925,0.0404905183732918,0.037946220670802604,0.036259529508783854,0.033088571904884304,0.9781499218526316,0.20934260403152227,0.15992919574778458,0.41304347826086957,0.0,0.10364876881208611,0.45305436390853027,0.2759716035702759,0.27097403252118646,0.016516516516516516,4.0,0.5945945945945946,4.0,0.5945945945945946,0.304456433062204,0.5482137481921973,0.005089013454668812,0.0,0.017603409622617885,4.0,0.11428571428571428,0.19557527114740147,0.47443969509026407,4.0,4.0,0.10438804027143844
physionet_2012,0.5,42,48,37,29,32,feature_29,feature_32,31,4,0.014473522591463204,-0.09468660267278191,0.9831916143671743,0.9666657505619303,1.0473128902868791,-24.233892966416413,34.852144949191086,59.0860379156075,-1.3023670589980514,-0.5524432427453134,0.4948696475415657,1.6738078802558016,1.592555294582043,37.70429507895119,0.697299876707824,0.9832981406562995,0.6952025367604324,67.93031405111711,0.7981668275418276,0.20183317245817245,0.7027834243370351,0.6355585718388451,0.6254960179674682,0.6758836582078349,0.6378739401765946,0.6154054062888255,0.5391875285016645,0.5642862522070198,0.5100521794263788,0.5374364980757474,0.5042213468043675,0.4776416491730373,0.4712319635476791,0.4587148252920184,0.450690969430687,0.4159480020595452,0.3876902782760785,0.3525667714084042,0.35485643877859474,0.32654187700065973,0.3599029039144776,0.4042125209249937,0.37026385186160393,0.34231732825662753,0.10938479046973558,0.08446666583040544,0.05735873655256255,0.054234815992094135,0.035438528692991564,0.04014488869004729,0.03248011949248556,0.037420086629836764,0.04228922291861898,0.03522648873314845,0.9759064698867206,0.2055146202969522,0.15817259383989077,0.41304347826086957,0.0,0.10938479046973558,0.4509286323501589,0.2918375845884545,0.25723378306137906,0.023273273273273273,5.0,0.8378378378378378,5.0,0.8378378378378378,0.24316567281154217,0.52969830233432,0.005395072852439859,0.0,0.013879092721831292,4.0,0.11428571428571428,0.25806610358010007,0.4309303019574214,4.0,4.0,0.14331702369837848
